date	Alabama	Alaska	American Samoa	Arizona	Arkansas	California	Colorado	Connecticut	Delaware	Diamond Princess	District of Columbia	Florida	Georgia	Grand Princess	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New Hampshire	New Jersey	New Mexico	New York	North Carolina	North Dakota	Northern Mariana Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto Rico	Rhode Island	South Carolina	South Dakota	Tennessee	Texas	Utah	Vermont	Virgin Islands	Virginia	Washington	West Virginia	Wisconsin	Wyoming
20200509	390	10	0	532	88	2687	967	2932	221	0	311	1715	1403	3	5	17	67	3349	1490	252	174	304	2267	64	1614	4840	4530	558	421	494	16	90	313	131	9116	191	26612	551	35	2	1331	270	127	3779	108	418	330	34	242	1066	66	53	4	827	921	52	398	7
20200510	393	10	0	536	91	2716	971	2967	221	0	323	1721	1406	3	5	17	67	3406	1508	265	174	304	2286	64	1644	4979	4555	578	430	503	16	90	310	133	9256	200	26641	564	35	2	1341	272	127	3806	111	422	331	34	243	1094	67	53	4	839	931	54	400	7
20200511	403	10	0	542	94	2779	987	3008	225	0	328	1735	1444	3	5	17	70	3459	1540	271	180	311	2308	65	1683	5108	4584	591	435	514	16	98	312	133	9340	208	26988	575	36	2	1357	274	130	3832	113	430	346	34	251	1117	68	53	5	850	945	54	409	7
20200512	435	10	0	562	95	2879	1010	3041	237	0	336	1779	1498	3	5	17	69	3601	1578	289	184	321	2347	65	1756	5141	4674	614	457	529	16	100	321	142	9531	219	27284	600	38	2	1436	278	130	3914	114	444	355	39	266	1146	73	53	6	892	962	58	418	7
20200513	450	10	0	595	97	2957	1062	3125	247	0	350	1827	1517	3	5	17	69	3792	1619	306	188	321	2381	66	1809	5315	4714	638	465	551	16	103	331	150	9714	231	27477	625	40	2	1483	278	134	4094	115	462	362	39	273	1172	75	53	6	928	974	58	421	7
20200514	473	10	0	624	98	3052	1086	3219	260	0	358	1875	1545	3	5	17	72	3928	1646	318	189	328	2417	69	1866	5482	4787	672	480	566	16	103	333	151	9946	242	27641	641	40	2	1534	284	137	4288	117	468	371	43	287	1235	75	53	6	956	983	60	434	7
20200515	483	10	0	651	98	3136	1150	3285	271	0	368	1917	1588	3	5	17	72	4059	1691	336	193	332	2448	69	1911	5592	4825	692	493	581	16	113	343	151	10148	253	27878	667	42	2	1581	285	137	4422	122	479	380	44	290	1280	77	53	6	978	991	64	445	7
20200516	485	10	0	679	98	3208	1192	3339	286	0	375	1964	1598	3	5	17	73	4129	1741	346	195	334	2479	70	1957	5705	4881	709	510	594	16	123	347	171	10261	259	28049	676	42	2	1610	288	137	4480	122	489	380	44	295	1318	78	53	6	1003	999	64	453	7
20200517	488	10	0	680	98	3240	1215	3408	290	0	383	1973	1610	3	5	17	73	4177	1751	351	195	334	2491	70	1992	5797	4891	731	521	600	16	123	350	172	10363	265	28232	686	43	2	1625	288	137	4495	123	499	385	44	298	1343	80	54	6	1010	1001	67	453	8
20200518	489	10	0	687	100	3279	1224	3450	297	0	392	1997	1649	3	5	17	74	4234	1765	355	198	346	2563	71	2023	5862	4915	740	527	611	16	123	358	172	10439	270	28339	693	44	2	1657	288	138	4515	124	506	391	44	301	1350	80	54	6	1015	1002	68	459	10
20200519	504	10	0	705	102	3403	1257	3472	304	0	400	2052	1675	3	5	17	74	4379	1824	367	199	366	2581	73	2081	5938	5017	757	554	631	16	123	358	172	10587	276	28558	693	45	2	1720	293	140	4628	124	532	399	46	305	1388	88	54	6	1042	1031	68	467	10
20200520	522	10	0	747	107	3497	1299	3529	310	0	407	2096	1697	3	5	17	77	4525	1864	393	202	376	2608	73	2123	6066	5060	786	570	640	16	138	377	190	10749	283	28636	726	49	2	1781	299	144	4770	125	538	407	46	305	1426	90	54	6	1075	1037	69	481	11
